כתובת,מהות הבקשה,pdf_url,תאריך,date_parsed,row_id,pdf_status,תאריך_הדפסה,מתאריך,עד_תאריך,שם_בעל_הרישיון,סיבת_הבקשה,סיבה_מילולית,ישוב,רחוב,מס,גוש,חלקה,מיני_עצים,מספרי_עצים,מספר_מינים_שחולצו
רח' חיש 29,כריתה,https://rehovot.muni.il/uploads/n/1532425144.3083.pdf,01/08/18-01/08/19,2019-08-01,רח' חיש 29|כריתה|https://rehovot.muni.il/uploads/n/1532425144.3083.pdf|01/08/18-01/08/19,http_200_no_text,,,,,,,,,,,,,,
רח' משה הס 10,כריתה,https://rehovot.muni.il/uploads/n/1531895870.9053.pdf,29/07/18-29/07/19,2019-07-29,רח' משה הס 10|כריתה|https://rehovot.muni.il/uploads/n/1531895870.9053.pdf|29/07/18-29/07/19,http_200_no_text,,,,,,,,,,,,,,
רח' אריה דולצ'ין 20,כריתה,https://rehovot.muni.il/uploads/n/1531127392.9043.pdf,21/07/18-21/07/19,2019-07-21,רח' אריה דולצ'ין 20|כריתה|https://rehovot.muni.il/uploads/n/1531127392.9043.pdf|21/07/18-21/07/19,http_200_no_text,,,,,,,,,,,,,,
רח' הגאון הבן איש חי,כריתה,https://rehovot.muni.il/uploads/n/1531127289.2713.pdf,21/07/18-21/07/19,2019-07-21,רח' הגאון הבן איש חי|כריתה|https://rehovot.muni.il/uploads/n/1531127289.2713.pdf|21/07/18-21/07/19,http_200_no_text,,,,,,,,,,,,,,
רח' קלמן ביאלר 2,כריתה,https://rehovot.muni.il/uploads/n/1531127074.1225.pdf,21/07/18-21/07/19,2019-07-21,רח' קלמן ביאלר 2|כריתה|https://rehovot.muni.il/uploads/n/1531127074.1225.pdf|21/07/18-21/07/19,http_200_no_text,,,,,,,,,,,,,,
רח' שד' הקיבוצים 8,כריתה,https://rehovot.muni.il/uploads/n/1531895435.4980.pdf,17/07/18-17/07/19,2019-07-17,רח' שד' הקיבוצים 8|כריתה|https://rehovot.muni.il/uploads/n/1531895435.4980.pdf|17/07/18-17/07/19,http_200_no_text,,,,,,,,,,,,,,
רח' הרצל הפקולטה לחקלאות,כריתה,https://rehovot.muni.il/uploads/n/1531642996.8935.pdf,12/07/18-12/07/19,2019-07-12,רח' הרצל הפקולטה לחקלאות|כריתה|https://rehovot.muni.il/uploads/n/1531642996.8935.pdf|12/07/18-12/07/19,http_200_no_text,,,,,,,,,,,,,,
רח' שדרות חן 68,כריתה,https://rehovot.muni.il/uploads/n/1531731400.7943.pdf,10/07/18-10/07/19,2019-07-10,רח' שדרות חן 68|כריתה|https://rehovot.muni.il/uploads/n/1531731400.7943.pdf|10/07/18-10/07/19,http_200_no_text,,,,,,,,,,,,,,
"רח' הרב דוד נדב - ביה""ס עץ החיים",כריתה,https://rehovot.muni.il/uploads/n/1531660729.8482.pdf,10/07/18-10/07/19,2019-07-10,"רח' הרב דוד נדב - ביה""ס עץ החיים|כריתה|https://rehovot.muni.il/uploads/n/1531660729.8482.pdf|10/07/18-10/07/19",http_200_no_text,,,,,,,,,,,,,,
רח' פשוש 14,כריתה,https://rehovot.muni.il/uploads/n/1531126999.7028.pdf,08/07/18-08/07/19,2019-07-08,רח' פשוש 14|כריתה|https://rehovot.muni.il/uploads/n/1531126999.7028.pdf|08/07/18-08/07/19,http_200_no_text,,,,,,,,,,,,,,
רח' שמעון דובנוב-בן ציון פוגל,כריתה,https://rehovot.muni.il/uploads/n/1529923076.2811.pdf,08/07/18-08/07/19,2019-07-08,רח' שמעון דובנוב-בן ציון פוגל|כריתה|https://rehovot.muni.il/uploads/n/1529923076.2811.pdf|08/07/18-08/07/19,http_200_no_text,,,,,,,,,,,,,,
רח' שמעון דובנוב-בן ציון פוגל,העתקה,https://rehovot.muni.il/uploads/n/1529922965.7709.pdf,08/07/18-08/07/19,2019-07-08,רח' שמעון דובנוב-בן ציון פוגל|העתקה|https://rehovot.muni.il/uploads/n/1529922965.7709.pdf|08/07/18-08/07/19,http_200_no_text,,,,,,,,,,,,,,
רח' הר הצופים 27 א' /3,כריתה,https://rehovot.muni.il/uploads/n/1529843625.7220.pdf,07/07/18-07/07/19,2019-07-07,רח' הר הצופים 27 א' /3|כריתה|https://rehovot.muni.il/uploads/n/1529843625.7220.pdf|07/07/18-07/07/19,http_200_no_text,,,,,,,,,,,,,,
הקמת אצטדיון כדורגל עירוני - רח' המדע,כריתה,https://rehovot.muni.il/uploads/n/1529493538.6262.pdf,02/07/18-02/07/19,2019-07-02,הקמת אצטדיון כדורגל עירוני - רח' המדע|כריתה|https://rehovot.muni.il/uploads/n/1529493538.6262.pdf|02/07/18-02/07/19,http_200_no_text,,,,,,,,,,,,,,
רח' מוסקוביץ 1,כריתה,https://rehovot.muni.il/uploads/n/1530699776.5945.pdf,01/07/18-01/07/19,2019-07-01,רח' מוסקוביץ 1|כריתה|https://rehovot.muni.il/uploads/n/1530699776.5945.pdf|01/07/18-01/07/19,http_200_no_text,,,,,,,,,,,,,,
רח' הרצל 136,כריתה,https://rehovot.muni.il/uploads/n/1530182936.2058.pdf,28/06/18-28/06/19,2019-06-28,רח' הרצל 136|כריתה|https://rehovot.muni.il/uploads/n/1530182936.2058.pdf|28/06/18-28/06/19,http_200_no_text,,,,,,,,,,,,,,
רח' חיים וייסבורג,כריתה,https://rehovot.muni.il/uploads/n/1530183006.5835.pdf,28/06/18-28/06/19,2019-06-28,רח' חיים וייסבורג|כריתה|https://rehovot.muni.il/uploads/n/1530183006.5835.pdf|28/06/18-28/06/19,http_200_no_text,,,,,,,,,,,,,,
רח' נחום סוקולוב 5,כריתה,https://rehovot.muni.il/uploads/n/1528895382.3131.pdf,26/06/18-26/06/19,2019-06-26,רח' נחום סוקולוב 5|כריתה|https://rehovot.muni.il/uploads/n/1528895382.3131.pdf|26/06/18-26/06/19,http_200_no_text,,,,,,,,,,,,,,
רח' זאב וידר 12,כריתה,https://rehovot.muni.il/uploads/n/1528895575.1831.pdf,26/06/18-26/06/19,2019-06-26,רח' זאב וידר 12|כריתה|https://rehovot.muni.il/uploads/n/1528895575.1831.pdf|26/06/18-26/06/19,http_200_no_text,,,,,,,,,,,,,,
"רח' חב""ד 1",כריתה,https://rehovot.muni.il/uploads/n/1529843041.7281.pdf,24/06/18-24/06/19,2019-06-24,"רח' חב""ד 1|כריתה|https://rehovot.muni.il/uploads/n/1529843041.7281.pdf|24/06/18-24/06/19",http_200_no_text,,,,,,,,,,,,,,
רח' מוסקוביץ 20 א',כריתה,https://rehovot.muni.il/uploads/n/1529843695.6317.pdf,24/06/18-24/06/19,2019-06-24,רח' מוסקוביץ 20 א'|כריתה|https://rehovot.muni.il/uploads/n/1529843695.6317.pdf|24/06/18-24/06/19,http_200_no_text,,,,,,,,,,,,,,
רח' יהודה גור 4,הארכת רשיון כריתה,https://rehovot.muni.il/uploads/n/1529846396.5621.pdf,24/06/18-24/06/19,2019-06-24,רח' יהודה גור 4|הארכת רשיון כריתה|https://rehovot.muni.il/uploads/n/1529846396.5621.pdf|24/06/18-24/06/19,http_200_no_text,,,,,,,,,,,,,,
רח' המעפיל 16,כריתה,https://rehovot.muni.il/uploads/n/1528374482.3600.pdf,20/06/18-20/06/19,2019-06-20,רח' המעפיל 16|כריתה|https://rehovot.muni.il/uploads/n/1528374482.3600.pdf|20/06/18-20/06/19,http_200_no_text,,,,,,,,,,,,,,
רח' בצלאל לינדה (חורשת ותיקים),כריתה,https://rehovot.muni.il/uploads/n/1529832228.2358.pdf,20/06/18-20/06/19,2019-06-20,רח' בצלאל לינדה (חורשת ותיקים)|כריתה|https://rehovot.muni.il/uploads/n/1529832228.2358.pdf|20/06/18-20/06/19,http_200_no_text,,,,,,,,,,,,,,
רח' יצחק שטיינברג 7 כניסה א',כריתה,https://rehovot.muni.il/uploads/n/1528354583.9872.pdf,19/06/18-19/06/19,2019-06-19,רח' יצחק שטיינברג 7 כניסה א'|כריתה|https://rehovot.muni.il/uploads/n/1528354583.9872.pdf|19/06/18-19/06/19,http_200_no_text,,,,,,,,,,,,,,
רח' יהודה המכבי 6,כריתה,https://rehovot.muni.il/uploads/n/1528116752.9586.pdf,16/06/18-16/06/19,2019-06-16,רח' יהודה המכבי 6|כריתה|https://rehovot.muni.il/uploads/n/1528116752.9586.pdf|16/06/18-16/06/19,http_200_no_text,,,,,,,,,,,,,,
"ביה""ס הרצוג רח' הר הצופים (שכ' רחובות ההולנדית)",כריתה,https://rehovot.muni.il/uploads/n/1528895307.2416.pdf,13/06/18-13/06/19,2019-06-13,"ביה""ס הרצוג רח' הר הצופים (שכ' רחובות ההולנדית)|כריתה|https://rehovot.muni.il/uploads/n/1528895307.2416.pdf|13/06/18-13/06/19",http_200_no_text,,,,,,,,,,,,,,
רח' יוסף אהרונוביץ (גן הבנים),כריתה,https://rehovot.muni.il/uploads/n/1527773147.6511.pdf,12/06/18-12/06/19,2019-06-12,רח' יוסף אהרונוביץ (גן הבנים)|כריתה|https://rehovot.muni.il/uploads/n/1527773147.6511.pdf|12/06/18-12/06/19,http_200_no_text,,,,,,,,,,,,,,
"רח' קק""ל",כריתה,https://rehovot.muni.il/uploads/n/1527773065.9325.pdf,12/06/18-12/06/19,2019-06-12,"רח' קק""ל|כריתה|https://rehovot.muni.il/uploads/n/1527773065.9325.pdf|12/06/18-12/06/19",http_200_no_text,,,,,,,,,,,,,,
רח' משה סמילנסקי 11,כריתה,https://rehovot.muni.il/uploads/n/1527772414.2035.pdf,12/06/18-12/06/19,2019-06-12,רח' משה סמילנסקי 11|כריתה|https://rehovot.muni.il/uploads/n/1527772414.2035.pdf|12/06/18-12/06/19,http_200_no_text,,,,,,,,,,,,,,
רח יעבץ,כריתה,https://rehovot.muni.il/uploads/n/1528802571.9070.pdf,12/06/18-12/06/19,2019-06-12,רח יעבץ|כריתה|https://rehovot.muni.il/uploads/n/1528802571.9070.pdf|12/06/18-12/06/19,http_200_no_text,,,,,,,,,,,,,,
רח' הרצל,כריתה,https://rehovot.muni.il/uploads/n/1528354420.2754.pdf,06/06/18-06/06/19,2019-06-06,רח' הרצל|כריתה|https://rehovot.muni.il/uploads/n/1528354420.2754.pdf|06/06/18-06/06/19,http_200_no_text,,,,,,,,,,,,,,
רח' מרים מזרחי 5,כריתה,https://rehovot.muni.il/uploads/n/1527592690.5877.pdf,06/06/18-06/06/19,2019-06-06,רח' מרים מזרחי 5|כריתה|https://rehovot.muni.il/uploads/n/1527592690.5877.pdf|06/06/18-06/06/19,http_200_no_text,,,,,,,,,,,,,,
רח' היסמין 8,כריתה,https://rehovot.muni.il/uploads/n/1526896756.5036.pdf,30/05/18-30/05/19,2019-05-30,רח' היסמין 8|כריתה|https://rehovot.muni.il/uploads/n/1526896756.5036.pdf|30/05/18-30/05/19,http_200_no_text,,,,,,,,,,,,,,
רח' היסמין 8,העתקה,https://rehovot.muni.il/uploads/n/1526896746.7320.pdf,30/05/18-30/05/19,2019-05-30,רח' היסמין 8|העתקה|https://rehovot.muni.il/uploads/n/1526896746.7320.pdf|30/05/18-30/05/19,http_200_no_text,,,,,,,,,,,,,,
רח' הרצל 195,כריתה,https://rehovot.muni.il/uploads/n/1526555994.4257.pdf,30/05/18-30/05/19,2019-05-30,רח' הרצל 195|כריתה|https://rehovot.muni.il/uploads/n/1526555994.4257.pdf|30/05/18-30/05/19,http_200_no_text,,,,,,,,,,,,,,
רח' צאלון 1(בית-הספר בגין),כריתה,https://rehovot.muni.il/uploads/n/1526904785.5454.pdf,30/05/18-30/05/19,2019-05-30,רח' צאלון 1(בית-הספר בגין)|כריתה|https://rehovot.muni.il/uploads/n/1526904785.5454.pdf|30/05/18-30/05/19,http_200_no_text,,,,,,,,,,,,,,
רח' חיים אורבך 24,כריתה,https://rehovot.muni.il/uploads/n/1526904947.7277.pdf,30/05/18-30/05/19,2019-05-30,רח' חיים אורבך 24|כריתה|https://rehovot.muni.il/uploads/n/1526904947.7277.pdf|30/05/18-30/05/19,http_200_no_text,,,,,,,,,,,,,,
רח' ברוך שפינוזה 17,כריתה,https://rehovot.muni.il/uploads/n/1527772274.2629.pdf,30/05/18-30/05/19,2019-05-30,רח' ברוך שפינוזה 17|כריתה|https://rehovot.muni.il/uploads/n/1527772274.2629.pdf|30/05/18-30/05/19,http_200_no_text,,,,,,,,,,,,,,
רח' וסטרניק אביבה ומתיתיהו 33,העתקה,https://rehovot.muni.il/uploads/n/1526205790.3480.pdf,26/05/18-26/05/19,2019-05-26,רח' וסטרניק אביבה ומתיתיהו 33|העתקה|https://rehovot.muni.il/uploads/n/1526205790.3480.pdf|26/05/18-26/05/19,http_200_no_text,,,,,,,,,,,,,,
רח' יעקובי (אי תנועה),כריתה,https://rehovot.muni.il/uploads/n/1526987776.6282.pdf,22/05/18-22/05/19,2019-05-22,רח' יעקובי (אי תנועה)|כריתה|https://rehovot.muni.il/uploads/n/1526987776.6282.pdf|22/05/18-22/05/19,http_200_no_text,,,,,,,,,,,,,,
מכון ויצמן למדע בניין סטון הרצל 234,כריתה,https://rehovot.muni.il/uploads/n/1525939182.1382.pdf,19/05/18-19/05/19,2019-05-19,מכון ויצמן למדע בניין סטון הרצל 234|כריתה|https://rehovot.muni.il/uploads/n/1525939182.1382.pdf|19/05/18-19/05/19,http_200_no_text,,,,,,,,,,,,,,
רח' הרצל 234 מכון ויצמן למדע,כריתה,https://rehovot.muni.il/uploads/n/1526555893.9309.pdf,17/05/18-17/05/19,2019-05-17,רח' הרצל 234 מכון ויצמן למדע|כריתה|https://rehovot.muni.il/uploads/n/1526555893.9309.pdf|17/05/18-17/05/19,http_200_no_text,,,,,,,,,,,,,,
רח' הפרג 2,כריתה,https://rehovot.muni.il/uploads/n/1526556260.2905.pdf,17/05/18-17/05/19,2019-05-17,רח' הפרג 2|כריתה|https://rehovot.muni.il/uploads/n/1526556260.2905.pdf|17/05/18-17/05/19,http_200_no_text,,,,,,,,,,,,,,
רח' טלר 12,כריתה,https://rehovot.muni.il/uploads/n/1526534416.6134.pdf,16/05/18-16/05/19,2019-05-16,רח' טלר 12|כריתה|https://rehovot.muni.il/uploads/n/1526534416.6134.pdf|16/05/18-16/05/19,http_200_no_text,,,,,,,,,,,,,,
רח' מגיני הגליל 20,כריתה,https://rehovot.muni.il/uploads/n/1526471482.4646.pdf,16/05/18-16/05/19,2019-05-16,רח' מגיני הגליל 20|כריתה|https://rehovot.muni.il/uploads/n/1526471482.4646.pdf|16/05/18-16/05/19,http_200_no_text,,,,,,,,,,,,,,
רח' בן ציון פוגל 15,כריתה,https://rehovot.muni.il/uploads/n/1525264117.7368.pdf,15/05/18-15/05/19,2019-05-15,רח' בן ציון פוגל 15|כריתה|https://rehovot.muni.il/uploads/n/1525264117.7368.pdf|15/05/18-15/05/19,http_200_no_text,,,,,,,,,,,,,,
רח' צאלון פינת בן גוריון,כריתה,https://rehovot.muni.il/uploads/n/1526450176.2639.pdf,15/05/18-15/05/19,2019-05-15,רח' צאלון פינת בן גוריון|כריתה|https://rehovot.muni.il/uploads/n/1526450176.2639.pdf|15/05/18-15/05/19,http_200_no_text,,,,,,,,,,,,,,
רח' דוריאן יעקב -גן ילדים כלנית,כריתה,https://rehovot.muni.il/uploads/n/1526392415.1728.pdf,15/05/18-15/05/19,2019-05-15,רח' דוריאן יעקב -גן ילדים כלנית|כריתה|https://rehovot.muni.il/uploads/n/1526392415.1728.pdf|15/05/18-15/05/19,http_200_no_text,,,,,,,,,,,,,,
"רח' נורדאו 20 (ביה""ס רא""ם)",כריתה,https://rehovot.muni.il/uploads/n/1526205928.8669.pdf,13/05/18-13/05/19,2019-05-13,"רח' נורדאו 20 (ביה""ס רא""ם)|כריתה|https://rehovot.muni.il/uploads/n/1526205928.8669.pdf|13/05/18-13/05/19",http_200_no_text,,,,,,,,,,,,,,
"מנוחה ונחלה (ביה""ס דה שליט)",כריתה,https://rehovot.muni.il/uploads/n/1525943825.6993.pdf,10/05/18-10/05/19,2019-05-10,"מנוחה ונחלה (ביה""ס דה שליט)|כריתה|https://rehovot.muni.il/uploads/n/1525943825.6993.pdf|10/05/18-10/05/19",http_200_no_text,,,,,,,,,,,,,,
רח' חיים אורבך 21,כריתה,https://rehovot.muni.il/uploads/n/1524745755.4288.pdf,08/05/18-08/05/19,2019-05-08,רח' חיים אורבך 21|כריתה|https://rehovot.muni.il/uploads/n/1524745755.4288.pdf|08/05/18-08/05/19,http_200_no_text,,,,,,,,,,,,,,
רח' הרב דוד ישראל 73,כריתה,https://rehovot.muni.il/uploads/n/1524738586.2338.pdf,08/05/18-08/05/19,2019-05-08,רח' הרב דוד ישראל 73|כריתה|https://rehovot.muni.il/uploads/n/1524738586.2338.pdf|08/05/18-08/05/19,http_200_no_text,,,,,,,,,,,,,,
רח' ישראל שחר 13,כריתה,https://rehovot.muni.il/uploads/n/1524738636.8008.pdf,08/05/18-08/05/19,2019-05-08,רח' ישראל שחר 13|כריתה|https://rehovot.muni.il/uploads/n/1524738636.8008.pdf|08/05/18-08/05/19,http_200_no_text,,,,,,,,,,,,,,
שד' ירושלים פינת בלקינד,כריתה,https://rehovot.muni.il/uploads/n/1524738349.9611.pdf,08/05/18-08/05/19,2019-05-08,שד' ירושלים פינת בלקינד|כריתה|https://rehovot.muni.il/uploads/n/1524738349.9611.pdf|08/05/18-08/05/19,http_200_no_text,,,,,,,,,,,,,,
שד' ירושלים פינת בלקינד,העתקה,https://rehovot.muni.il/uploads/n/1524738346.7310.pdf,08/05/18-08/05/19,2019-05-08,שד' ירושלים פינת בלקינד|העתקה|https://rehovot.muni.il/uploads/n/1524738346.7310.pdf|08/05/18-08/05/19,http_200_no_text,,,,,,,,,,,,,,
הרצל פינת טלר,כריתה,https://rehovot.muni.il/uploads/n/1523965046.6461.pdf,30/04/18-30/04/19,2019-04-30,הרצל פינת טלר|כריתה|https://rehovot.muni.il/uploads/n/1523965046.6461.pdf|30/04/18-30/04/19,http_200_no_text,,,,,,,,,,,,,,
רח' האמהות 3,כריתה,https://rehovot.muni.il/uploads/n/1524034256.6418.pdf,30/04/18-30/04/19,2019-04-30,רח' האמהות 3|כריתה|https://rehovot.muni.il/uploads/n/1524034256.6418.pdf|30/04/18-30/04/19,http_200_no_text,,,,,,,,,,,,,,
הרצל,כריתה,https://rehovot.muni.il/uploads/n/1523965143.9985.pdf,30/04/18-30/04/19,2019-04-30,הרצל|כריתה|https://rehovot.muni.il/uploads/n/1523965143.9985.pdf|30/04/18-30/04/19,http_200_no_text,,,,,,,,,,,,,,
רח' מרים מזרחי 42,כריתה,https://rehovot.muni.il/uploads/n/1524463491.9354.pdf,28/04/18-28/04/19,2019-04-28,רח' מרים מזרחי 42|כריתה|https://rehovot.muni.il/uploads/n/1524463491.9354.pdf|28/04/18-28/04/19,http_200_no_text,,,,,,,,,,,,,,
רח' ענבר,כריתה,https://rehovot.muni.il/uploads/n/1524745854.9548.pdf,26/04/18-26/04/19,2019-04-26,רח' ענבר|כריתה|https://rehovot.muni.il/uploads/n/1524745854.9548.pdf|26/04/18-26/04/19,http_200_no_text,,,,,,,,,,,,,,
רח' סיגליות 9,כריתה,https://rehovot.muni.il/uploads/n/1523789972.6463.pdf,26/04/18-26/04/19,2019-04-26,רח' סיגליות 9|כריתה|https://rehovot.muni.il/uploads/n/1523789972.6463.pdf|26/04/18-26/04/19,http_200_no_text,,,,,,,,,,,,,,
חניית בית העלמין ברח' יהודה גורודסקי,כריתה,https://rehovot.muni.il/uploads/n/1523878216.5269.pdf,16/04/18-16/04/19,2019-04-16,חניית בית העלמין ברח' יהודה גורודסקי|כריתה|https://rehovot.muni.il/uploads/n/1523878216.5269.pdf|16/04/18-16/04/19,http_200_no_text,,,,,,,,,,,,,,
הפקולטה לחקלאות רח' הרצל,כריתה,https://rehovot.muni.il/uploads/n/1523858641.6051.pdf,12/04/18-12/04/19,2019-04-12,הפקולטה לחקלאות רח' הרצל|כריתה|https://rehovot.muni.il/uploads/n/1523858641.6051.pdf|12/04/18-12/04/19,http_200_no_text,,,,,,,,,,,,,,
רח' האלוף יעקב פרי,כריתה,https://rehovot.muni.il/uploads/n/1522232943.9011.pdf,11/04/18-11/04/19,2019-04-11,רח' האלוף יעקב פרי|כריתה|https://rehovot.muni.il/uploads/n/1522232943.9011.pdf|11/04/18-11/04/19,http_200_no_text,,,,,,,,,,,,,,
רח' חיים ויצמן 11,כריתה,https://rehovot.muni.il/uploads/n/1522233049.2040.pdf,11/04/18-11/04/19,2019-04-11,רח' חיים ויצמן 11|כריתה|https://rehovot.muni.il/uploads/n/1522233049.2040.pdf|11/04/18-11/04/19,http_200_no_text,,,,,,,,,,,,,,
רח' שאול זילברמן 37,כריתה,https://rehovot.muni.il/uploads/n/1522233152.5452.pdf,11/04/18-11/04/19,2019-04-11,רח' שאול זילברמן 37|כריתה|https://rehovot.muni.il/uploads/n/1522233152.5452.pdf|11/04/18-11/04/19,http_200_no_text,,,,,,,,,,,,,,
נפתלי בן אפרים (גני רננים),כריתה,https://rehovot.muni.il/uploads/n/1523790986.1904.pdf,10/04/18-10/04/19,2019-04-10,נפתלי בן אפרים (גני רננים)|כריתה|https://rehovot.muni.il/uploads/n/1523790986.1904.pdf|10/04/18-10/04/19,http_200_no_text,,,,,,,,,,,,,,
רח' מבצע ליטני,כריתה,https://rehovot.muni.il/uploads/n/1521980536.7341.pdf,08/04/18-08/04/19,2019-04-08,רח' מבצע ליטני|כריתה|https://rehovot.muni.il/uploads/n/1521980536.7341.pdf|08/04/18-08/04/19,http_200_no_text,,,,,,,,,,,,,,
רח' ארתור רופין 7,כריתה,https://rehovot.muni.il/uploads/n/1521980539.1492.pdf,08/04/18-08/04/19,2019-04-08,רח' ארתור רופין 7|כריתה|https://rehovot.muni.il/uploads/n/1521980539.1492.pdf|08/04/18-08/04/19,http_200_no_text,,,,,,,,,,,,,,
רח' הנורית 1,כריתה,https://rehovot.muni.il/uploads/n/1521980534.8330.pdf,04/04/18-04/04/19,2019-04-04,רח' הנורית 1|כריתה|https://rehovot.muni.il/uploads/n/1521980534.8330.pdf|04/04/18-04/04/19,http_200_no_text,,,,,,,,,,,,,,
רח' יהואש 3,כריתה,https://rehovot.muni.il/uploads/n/1521464473.8051.pdf,01/04/18-01/04/19,2019-04-01,רח' יהואש 3|כריתה|https://rehovot.muni.il/uploads/n/1521464473.8051.pdf|01/04/18-01/04/19,http_200_no_text,,,,,,,,,,,,,,
רח' חיים אורבך 24,כריתה,https://rehovot.muni.il/uploads/n/1521375962.9154.pdf,31/03/18-31/03/19,2019-03-31,רח' חיים אורבך 24|כריתה|https://rehovot.muni.il/uploads/n/1521375962.9154.pdf|31/03/18-31/03/19,http_200_no_text,,,,,,,,,,,,,,
